Ion;Wavelength;Unc.;Acc.
Fe II;261.7383;0.0005;D+
Fe II;261.761713;0.000013;B
Fe II;261.761713;0.000013;D
Fe II;261.7723;0.00004;
Fe III;261.7918;0.002;D
Fe I;261.80179;0.00002;B+
Fe II;261.82809;0.00009;D
Fe II;261.8398;0.0005;
Fe II;261.8453;0.0005;
Fe II;261.8635;0.00019;D+
Fe I;261.87105;0.00002;B
Fe I;261.88489;0.0001;
Fe II;261.907373;0.000014;D+
Fe II;261.91053;0.00011;D+
Fe II;261.96127;0.00015;
Fe I;261.9848;0.0004;
Fe II;261.98486;0.00009;D+
Fe II;262.0051;0.00012;
Fe II;262.01715;0.00003;D+
Fe II;262.02428;0.00013;D+
Fe II;262.040832;0.000017;B
Fe II;262.069492;0.000013;D+
Fe II;262.08291;0.00015;D+
Fe II;262.0884;0.0005;
Fe II;262.0903;0.0005;
Fe II;262.11106;0.0001;D
Fe II;262.166881;0.000013;B+
Fe II;262.22506;0.0001;D+
Fe II;262.2274;0.0005;
Fe II;262.2446;0.00009;D+
Fe II;262.2611;0.0005;D
Fe II;262.2763;0.0005;
Fe II;262.31302;0.00005;D+
Fe I;262.33658;0.00002;D
Fe I;262.35337;0.00002;B+
Fe II;262.37008;0.00004;D+
Fe II;262.37251;0.00002;D+
Fe I;262.39927;0.00016;
Fe II;262.41132;0.00002;C+
Fe I;262.4129;0.0004;
Fe II;262.4237;0.0005;
Fe II;262.4401;0.0005;D
Fe II;262.4539;0.0005;D
Fe II;262.4561;0.0005;D
Fe II;262.4635;0.0005;
Fe II;262.4678;0.0005;
Fe I;262.47475;0.00016;
Fe II;262.5067;0.0005;D+
Fe II;262.51854;0.00007;D+
Fe III;262.5267;0.0013;D
Fe II;262.548906;0.000013;B+
Fe II;262.566685;0.000013;B+
Fe II;262.58884;0.00017;D
Fe II;262.6225;0.0005;
Fe II;262.6307;0.0005;
Fe II;262.6367;0.0005;
Fe II;262.650037;0.000014;D+
Fe II;262.6666;0.0005;D+
Fe II;262.66969;0.00014;C+
Fe II;262.6875;0.0005;
Fe II;262.6958;0.0005;
Fe II;262.6958;0.0005;D+
Fe II;262.6991;0.0005;
Fe I;262.7128;0.0001;
Fe II;262.72014;0.00012;
Fe I;262.7224;0.00006;B
Fe II;262.7551;0.0003;D+
Fe II;262.7567;0.0005;D+
Fe II;262.7686;0.0002;D
Fe II;262.7752;0.0005;
Fe II;262.7777;0.0005;
Fe II;262.81975;0.00005;D+
Fe II;262.829279;0.000013;B
Fe II;262.8418;0.0005;
Fe II;262.84992;0.00006;D+
Fe II;262.85809;0.00006;D+
Fe II;262.8799;0.00006;D+
Fe II;262.89446;0.00016;D+
Fe I;262.8998;0.0003;
Fe II;262.929;0.0005;D
Fe II;262.929;0.0005;
Fe II;262.95705;0.00003;D+
Fe II;262.958817;0.000013;C+
Fe II;262.9821;0.0005;
Fe II;263.007118;0.000013;D+
Fe II;263.01859;0.00016;D+
Fe II;263.0236;0.0005;
Fe II;263.0499;0.0005;
Fe III;263.0526;0.0013;
Fe II;263.0848;0.0005;D
Fe II;263.101002;0.000012;C+
Fe II;263.104679;0.000013;B+
Fe II;263.132292;0.000013;B+
Fe II;263.1437;0.0005;D+
Fe II;263.160825;0.000013;C+
Fe II;263.1763;0.0005;D
Fe I;263.22375;0.00002;B+
Fe II;263.25228;0.00007;D+
Fe I;263.25938;0.00002;C
Fe II;263.2708;0.0005;
Fe I;263.29871;0.0001;
Fe II;263.3073;0.0005;
Fe II;263.32028;0.00003;C+
Fe II;263.3324;0.0002;
Fe II;263.3543;0.0005;
Fe II;263.3543;0.0005;D
Fe I;263.36185;0.0002;
Fe II;263.38111;0.00013;
Fe I;263.3812;0.0004;
Fe III;263.3818;0.0013;
Fe II;263.3972;0.0005;
Fe II;263.4203;0.0005;
Fe II;263.4256;0.0005;
Fe II;263.4494;0.0005;
Fe II;263.4621;0.0005;
Fe II;263.4904;0.0005;D
Fe II;263.4904;0.0005;D
Fe I;263.4922;0.0003;
Fe II;263.4991;0.0005;D+
Fe II;263.5125;0.0005;D
Fe II;263.54001;0.00005;D+
Fe I;263.57211;0.0001;C
Fe I;263.58087;0.00002;B+
Fe II;263.60777;0.00012;
Fe I;263.6136;0.0004;
Fe I;263.6136;0.0004;
Fe I;263.64785;0.00006;B
Fe II;263.6696;0.0002;D+
Fe II;263.675;0.0005;D
Fe II;263.6798;0.0005;D
Fe II;263.6846;0.0005;D+
Fe II;263.7115;0.0005;
Fe II;263.7174;0.0005;D+
Fe II;263.7306;0.0005;
Fe II;263.7378;0.0005;
Fe II;263.749718;0.000019;C+
Fe II;263.764345;0.000014;D+
Fe II;263.7865;0.0005;
Fe II;263.82373;0.00013;D+
Fe II;263.8827;0.0005;D
Fe II;263.8956;0.0005;D
Fe II;263.9103;0.0005;
Fe II;263.9244;0.0005;
Fe II;263.956417;0.000017;D+
Fe I;263.9676;0.0003;
Fe II;264.0028;0.0005;D
Fe II;264.0421;0.0005;
Fe II;264.0941;0.0005;
Fe I;264.10292;0.0001;D+
Fe II;264.11242;0.00004;D
Fe III;264.1407;0.0013;
Fe II;264.14176;0.00012;D+
Fe I;264.149;0.0003;
Fe II;264.149;0.0005;
Fe I;264.16436;0.0002;C
Fe II;264.164374;0.000013;C+
Fe II;264.1789;0.0005;
Fe II;264.1924;0.0005;
Fe II;264.20123;0.00003;D+
Fe I;264.2276;0.0003;
Fe II;264.239;0.0005;D+
Fe II;264.276;0.0005;
Fe II;264.2978;0.0005;D+
Fe II;264.31552;0.00003;
Fe II;264.36476;0.00004;
Fe II;264.3771;0.0005;D+
Fe II;264.3841;0.0005;
Fe I;264.39984;0.00002;B+
Fe II;264.40981;0.00009;
Fe II;264.4302;0.0005;
Fe I;264.4375;0.0003;
Fe II;264.4479;0.0005;
Fe II;264.457;0.0005;D+
Fe II;264.46274;0.00003;D+
Fe I;264.4792;0.0003;
Fe II;264.49905;0.00005;D+
Fe II;264.50819;0.00005;D
Fe II;264.50819;0.00005;D+
Fe II;264.51983;0.00013;D+
Fe II;264.53338;0.00008;C+
Fe III;264.539;0.003;D
Fe I;264.54214;0.00006;C
Fe II;264.55233;0.00006;D+
Fe II;264.5578;0.0005;D+
Fe II;264.59045;0.0001;D+
Fe II;264.6097;0.00004;D+
Fe II;264.62133;0.00009;C+
Fe II;264.6322;0.0004;D+
Fe II;264.63672;0.00009;
Fe I;264.6393;0.0007;
Fe II;264.6485;0.0005;
Fe I;264.6511;0.0004;
Fe II;264.66822;0.00017;
Fe III;264.675;0.0019;
Fe III;264.675;0.0019;D
Fe II;264.70264;0.00011;D+
Fe II;264.7212;0.0005;
Fe II;264.72451;0.00009;
Fe I;264.7395;0.0004;
Fe II;264.7395;0.0005;D
Fe I;264.75574;0.00002;B
Fe II;264.76208;0.00008;D+
Fe II;264.7703;0.0005;D+
Fe I;264.8165;0.0004;
Fe II;264.8537;0.0005;D
Fe I;264.85798;0.0002;
Fe II;264.86906;0.00007;D+
Fe XI;264.871;0.01;C
Fe I;264.8752;0.0004;
Fe II;264.9005;0.0005;D+
Fe II;264.9052;0.0005;
Fe II;264.9052;0.0005;
Fe II;264.92209;0.00007;D+
Fe II;264.94689;0.00005;B+
Fe I;264.99119;0.00011;
Fe II;264.9973;0.0005;D
Fe II;265.00192;0.00007;D+
Fe II;265.048118;0.000013;C+
Fe II;265.0716;0.0005;
Fe II;265.0766;0.0001;D+
Fe II;265.0864;0.0005;
Fe II;265.1299;0.0005;D
Fe II;265.16891;0.00006;D+
Fe I;265.1706;0.00002;B
Fe II;265.184;0.0005;D+
Fe II;265.184;0.0005;
Fe II;265.2098;0.0002;D
Fe II;265.21346;0.00017;
Fe I;265.2188;0.0004;
Fe II;265.2188;0.0005;
Fe II;265.25665;0.00006;C+
Fe I;265.3051;0.0004;
Fe I;265.3138;0.0004;
Fe II;265.3305;0.0005;D
Fe II;265.3305;0.0005;
Fe II;265.3345;0.0005;
Fe II;265.35572;0.00005;C+
Fe II;265.36666;0.00004;C+
Fe II;265.3887;0.0005;D
Fe II;265.4053;0.0005;
Fe II;265.433;0.0005;D
Fe II;265.4402;0.00012;D+
Fe II;265.46285;0.00002;C+
Fe II;265.4716;0.0005;
Fe II;265.4818;0.0005;D+
Fe II;265.5071;0.0005;
Fe I;265.5139;0.0004;
Fe III;265.5286;0.0012;
Fe II;265.5364;0.0005;D
Fe II;265.5492;0.0005;
Fe II;265.56927;0.00002;B+
Fe II;265.6001;0.0005;
Fe II;265.6039;0.0005;
Fe II;265.6039;0.0005;D
Fe II;265.60861;0.00008;D+
Fe I;265.61453;0.00006;B
Fe II;265.625;0.0005;
Fe I;265.63;0.0004;
Fe I;265.67917;0.0002;B
Fe II;265.71698;0.00004;C+
Fe II;265.75875;0.00003;D+
Fe II;265.78619;0.00014;D
Fe II;265.79208;0.00007;D+
Fe II;265.8143;0.0005;
Fe II;265.82518;0.00002;D+
Fe II;265.8356;0.0005;
Fe II;265.8411;0.0003;D
Fe I;265.84762;0.00011;
Fe II;265.8705;0.0003;D+
Fe I;265.892;0.0004;
Fe II;265.892;0.0005;
Fe I;265.89465;0.00016;
Fe II;265.9;0.0005;D
Fe II;265.9062;0.0005;D+
Fe II;265.9062;0.0005;E
Fe II;265.90899;0.00015;D+
Fe I;265.9251;0.0004;
Fe II;265.9351;0.0005;
Fe III;265.9613;0.0013;
Fe II;265.9664;0.0005;D+
Fe II;265.9832;0.0005;D
Fe II;265.9832;0.0005;D+
Fe II;266.02349;0.00003;D+
Fe I;266.0397;0.00002;B
Fe II;266.0726;0.0005;D
Fe III;266.0813;0.0013;D
Fe II;266.10022;0.00017;D+
Fe I;266.11931;0.00006;
Fe I;266.13045;0.00006;
Fe I;266.14152;0.00006;
Fe I;266.1521;0.0004;
Fe II;266.17705;0.00003;C+
Fe II;266.1834;0.00008;D+
Fe II;266.19363;0.00019;D+
Fe II;266.20328;0.00006;D+
Fe I;266.20564;0.00006;B
Fe I;266.2303;0.00006;
Fe III;266.233;0.0013;D
Fe II;266.2442;0.0005;
Fe II;266.24791;0.00019;
Fe II;266.25565;0.00003;D+
Fe II;266.2578;0.0005;
Fe I;266.3163;0.0004;
Fe II;266.32257;0.00017;D+
Fe II;266.32601;0.00005;D+
Fe I;266.344;0.0004;
Fe II;266.37269;0.00016;D+
Fe I;266.40428;0.00006;
Fe I;266.41672;0.00006;
Fe II;266.41999;0.00007;D+
Fe II;266.42591;0.00004;C+
Fe II;266.4448;0.0005;D+
Fe II;266.4529;0.0005;
Fe II;266.466347;0.000013;B+
Fe II;266.4783;0.0002;
Fe XX;266.51;0.1;C
Fe II;266.5155;0.0005;D
Fe II;266.53245;0.00007;D+
Fe III;266.5351;0.0012;
Fe II;266.5411;0.0002;D
Fe II;266.554052;0.000014;B+
Fe I;266.5806;0.0004;
Fe II;266.6101;0.0005;D
Fe I;266.6364;0.0004;
Fe I;266.63985;0.00002;B
Fe I;266.64539;0.00011;
Fe II;266.6508;0.0005;
Fe II;266.663566;0.000013;B+
Fe II;266.66826;0.00002;C+
Fe II;266.67509;0.00002;C+
Fe I;266.68123;0.00002;B+
Fe II;266.69122;0.00013;D
Fe I;266.69648;0.00006;B
Fe II;266.70602;0.00007;D+
Fe I;266.7218;0.0004;
Fe II;266.721828;0.000017;C+
Fe II;266.73895;0.00011;D+
Fe II;266.7521;0.0005;D+
Fe I;266.7521;0.0004;
Fe II;266.76163;0.00007;D+
Fe II;266.7788;0.0005;
Fe I;266.79125;0.00006;B
Fe III;266.823;0.003;
Fe II;266.82476;0.00016;D+
Fe II;266.8434;0.0005;
Fe II;266.85328;0.00009;D+
Fe II;266.86203;0.00011;D+
Fe I;266.87085;0.00011;
Fe II;266.89092;0.00002;C+
Fe I;266.89094;0.00021;
Fe II;266.900793;0.000016;C+
Fe I;266.9009;0.0004;
Fe II;266.935509;0.000014;
Fe I;266.94931;0.00002;B
Fe II;266.99331;0.00013;D+
Fe II;267.03844;0.00009;D+
Fe I;267.07858;0.00011;
Fe II;267.1033;0.0005;D
Fe II;267.1074;0.0005;D+
Fe II;267.1171;0.0005;D
Fe II;267.13918;0.00003;D+
Fe II;267.154264;0.000014;
Fe II;267.19221;0.00002;C+
Fe II;267.20119;0.00012;D+
Fe II;267.21392;0.000018;C+
Fe I;267.2217;0.0004;
Fe II;267.2234;0.0002;D+
Fe II;267.2312;0.0005;
Fe I;267.2446;0.0004;
Fe II;267.248047;0.000014;C+
Fe II;267.25477;0.00003;D+
Fe II;267.2664;0.0005;
Fe I;267.2781;0.0004;
Fe II;267.2893;0.0005;
Fe II;267.29845;0.00018;D+
Fe II;267.3089;0.0005;
Fe I;267.3089;0.0004;
Fe I;267.3213;0.00002;B
Fe II;267.3423;0.0005;D
Fe I;267.3548;0.0004;
Fe II;267.3925;0.0005;D
Fe II;267.4093;0.0005;D+
Fe I;267.4182;0.0004;
Fe III;267.4419;0.0012;
Fe II;267.45578;0.00015;D
Fe I;267.4617;0.0004;
Fe I;267.4714;0.0004;
Fe II;267.5021;0.0005;D
Fe II;267.5073;0.0005;
Fe III;267.5118;0.0012;
Fe II;267.51231;0.00009;D+
Fe I;267.52754;0.00006;
Fe II;267.54406;0.00007;D+
Fe II;267.5859;0.0005;
Fe I;267.6161;0.0004;
Fe II;267.622;0.0002;
Fe II;267.64233;0.00008;D+
Fe II;267.6505;0.0005;
Fe II;267.68793;0.00012;C
Fe II;267.7072;0.0005;D+
Fe II;267.7291;0.0005;
Fe III;267.7415;0.0013;
Fe I;267.7719;0.0004;
Fe II;267.78287;0.00008;D+
Fe I;267.8213;0.0004;
Fe II;267.8402;0.0005;
Fe II;267.8501;0.0005;
Fe III;267.8808;0.0013;
Fe II;267.88861;0.00008;D+
Fe I;267.9024;0.00002;B
Fe I;267.90616;0.00002;B+
Fe II;267.9163;0.0002;D+
Fe I;267.921;0.0004;
Fe II;267.93668;0.00016;
Fe II;267.96086;0.00006;D+
Fe I;267.9715;0.0004;
Fe II;267.97763;0.00007;D+
Fe II;267.9958;0.0005;
Fe I;268.0116;0.00011;
Fe II;268.02322;0.0001;C
Fe I;268.0271;0.0004;
Fe I;268.04529;0.00002;B
Fe II;268.0617;0.0005;D
Fe II;268.070259;0.000013;B+
Fe II;268.0803;0.0005;D
Fe II;268.08239;0.00005;C+
Fe II;268.087;0.0005;D+
Fe I;268.09126;0.00011;
Fe II;268.09898;0.00006;D+
Fe II;268.10233;0.00009;D+
Fe II;268.10437;0.0001;D+
Fe II;268.12309;0.00016;D+
Fe II;268.1249;0.0002;
Fe II;268.1341;0.0005;
Fe I;268.14607;0.00021;
Fe I;268.15856;0.00002;
Fe I;268.1887;0.0004;
Fe II;268.2039;0.0005;
Fe II;268.2039;0.0005;D
Fe I;268.22108;0.00006;
Fe II;268.2267;0.0005;
Fe III;268.2388;0.0012;D
Fe II;268.2408;0.0005;D
Fe II;268.251;0.00005;C+
Fe II;268.29957;0.00008;C+
Fe II;268.3033;0.00018;D+
Fe II;268.3083;0.0003;D+
Fe II;268.3506;0.0005;
Fe II;268.37087;0.00007;D+
Fe II;268.37744;0.00009;
Fe II;268.37744;0.00009;D+
Fe II;268.384;0.0005;
Fe I;268.39364;0.00006;
Fe II;268.40672;0.00002;
Fe I;268.40673;0.00021;
Fe II;268.4141;0.0005;
Fe II;268.4305;0.0003;D+
Fe II;268.44279;0.00012;D+
Fe I;268.4585;0.0004;
Fe II;268.475325;0.000013;B+
Fe I;268.48558;0.00011;C+
Fe II;268.496;0.0002;C
Fe I;268.5135;0.0004;
Fe II;268.5535;0.0002;D+
Fe II;268.5587;0.0005;
Fe II;268.5828;0.0005;D+
Fe II;268.59637;0.00012;D+
Fe II;268.61058;0.00009;D
Fe II;268.621698;0.000017;B+
Fe II;268.63876;0.00013;D
Fe II;268.64858;0.00015;D+
Fe II;268.6951;0.00011;D+
Fe II;268.6975;0.0005;
Fe I;268.74141;0.00011;
Fe II;268.76506;0.00014;D+
Fe I;268.7723;0.0004;
Fe I;268.78004;0.00006;
Fe II;268.7994;0.0005;D
Fe II;268.81896;0.00008;C+
Fe I;268.92121;0.00021;B+
Fe II;268.9342;0.0005;
Fe I;268.94136;0.00006;
Fe II;268.9491;0.0005;
Fe I;268.98287;0.00002;C+
Fe I;268.98798;0.00021;
Fe I;268.98798;0.00021;
Fe I;269.0068;0.00002;C+
Fe II;269.0219;0.0005;D
Fe II;269.0219;0.0005;
Fe I;269.042;0.0004;
Fe I;269.14923;0.00011;
Fe II;269.17363;0.00005;C+
Fe II;269.2141;0.0005;D+
Fe I;269.2248;0.00006;C+
Fe II;269.25175;0.00004;C+
Fe I;269.2601;0.0004;
Fe II;269.260157;0.000013;B+
Fe I;269.26501;0.00011;C+
Fe I;269.281;0.0004;
Fe II;269.28337;0.00004;C+
Fe II;269.30046;0.00005;D+
Fe II;269.31885;0.00009;
Fe II;269.34029;0.00011;D+
Fe II;269.3482;0.0005;D+
Fe II;269.3728;0.0005;
Fe II;269.38559;0.00004;D+
Fe II;269.40467;0.00004;C+
Fe II;269.41835;0.0001;C+
Fe II;269.424901;0.000013;C+
Fe I;269.45357;0.00002;
Fe II;269.49668;0.00012;
Fe I;269.50353;0.00002;B
Fe II;269.50612;0.00005;C+
Fe III;269.515;0.0012;B
Fe II;269.51768;0.00014;
Fe I;269.5211;0.0004;
Fe I;269.5303;0.0004;
Fe III;269.5314;0.0012;B
Fe II;269.53608;0.00007;
Fe II;269.53608;0.00007;
Fe I;269.55309;0.00006;
Fe I;269.55882;0.00011;
Fe I;269.56512;0.00006;
Fe III;269.5927;0.0013;
Fe I;269.59894;0.00002;
Fe II;269.6123;0.00004;D+
Fe I;269.61232;0.0002;
Fe I;269.62809;0.00002;
Fe II;269.6385;0.0005;
Fe II;269.6426;0.0005;
Fe II;269.65919;0.00002;D+
Fe II;269.6703;0.0003;
Fe III;269.6905;0.0012;B
Fe I;269.70208;0.00002;B
Fe II;269.73302;0.00007;D+
Fe III;269.734;0.003;C+
Fe II;269.74609;0.00002;C+
Fe I;269.766;0.0003;
Fe II;269.77206;0.00007;
Fe II;269.779783;0.000015;C+
Fe II;269.79826;0.00007;
Fe I;269.81648;0.00006;
Fe II;269.81957;0.00019;
Fe I;269.8239;0.0003;
Fe III;269.8261;0.0012;
Fe II;269.82853;0.00005;D+
Fe III;269.8414;0.0012;B
Fe I;269.8784;0.0003;
Fe II;269.88252;0.00011;D
Fe II;269.8886;0.0005;
Fe II;269.8949;0.0005;D+
Fe I;269.90017;0.00016;
Fe I;269.91065;0.00002;B+
Fe II;269.9185;0.0015;D+
Fe II;269.938;0.0005;D
Fe II;269.96228;0.00005;D+
Fe II;269.9971;0.0005;D+
Fe III;270.0045;0.0012;B
Fe II;270.035587;0.000017;C+
Fe I;270.0608;0.0003;
Fe II;270.0692;0.0005;
Fe II;270.11044;0.00008;
Fe III;270.1128;0.002;B
Fe II;270.1368;0.0005;
Fe II;270.1416;0.0005;
Fe II;270.154196;0.000018;B+
Fe II;270.16394;0.00003;
Fe I;270.18086;0.00016;
Fe I;270.19103;0.00006;D+
Fe I;270.2263;0.0003;
Fe I;270.23;0.0003;
Fe II;270.24062;0.00009;D+
Fe I;270.245;0.00006;B
Fe I;270.25599;0.00011;
Fe I;270.2637;0.0003;
Fe III;270.2657;0.0012;D+
Fe I;270.2768;0.0003;
Fe I;270.29151;0.00011;
Fe II;270.3013;0.0005;D
Fe I;270.3013;0.0003;
Fe II;270.3304;0.0005;
Fe I;270.3304;0.0003;
Fe II;270.3763;0.0005;
Fe I;270.3805;0.0003;
Fe II;270.398879;0.000013;B+
Fe I;270.4099;0.0003;
Fe I;270.4337;0.0003;
Fe III;270.4424;0.0012;C
Fe I;270.44643;0.00016;
Fe II;270.45771;0.00012;D
Fe I;270.45773;0.0002;
Fe I;270.46149;0.00016;
Fe II;270.47557;0.00008;D+
Fe I;270.4793;0.0003;
Fe II;270.48654;0.0001;D+
Fe II;270.5085;0.0005;D
Fe III;270.5117;0.0012;C+
Fe I;270.5279;0.0003;
Fe II;270.5566;0.0005;
Fe I;270.60124;0.00002;B+
Fe II;270.60785;0.00009;D+
Fe III;270.621;0.0012;D+
Fe II;270.6212;0.0005;
Fe II;270.633;0.0005;
Fe I;270.65817;0.00002;B+
Fe I;270.6582;0.0004;
Fe II;270.68192;0.00007;D+
Fe II;270.69139;0.00003;D+
Fe I;270.6999;0.0003;
Fe I;270.7034;0.0003;
Fe II;270.713271;0.000017;C+
Fe II;270.7368;0.0005;
Fe V;270.74;;C+
Fe I;270.74483;0.00006;
Fe I;270.7451;0.0004;
Fe II;270.7578;0.0002;D+
Fe II;270.7664;0.0005;D
Fe II;270.79995;0.00014;D+
Fe I;270.8038;0.0004;
Fe I;270.8038;0.0004;
Fe II;270.84168;0.00005;D+
Fe I;270.85707;0.00002;B+
Fe I;270.8649;0.0003;
Fe II;270.87223;0.00017;D
Fe II;270.8838;0.0005;
Fe I;270.88927;0.00011;
Fe II;270.905573;0.000015;D+
Fe III;270.9243;0.0012;C+
Fe II;270.93784;0.00014;C+
Fe I;270.95396;0.00016;
Fe II;270.9613;0.0005;
Fe II;270.96914;0.00005;C+
Fe II;270.975;0.0005;
Fe II;270.9925;0.00006;D
Fe III;270.9949;0.0012;D+
Fe II;270.9986;0.0002;E
Fe I;270.99888;0.00021;
Fe II;271.0037;0.00004;C+
Fe I;271.04146;0.00011;
Fe I;271.0442;0.0003;
Fe I;271.05435;0.00002;C+
Fe I;271.0545;0.0004;
Fe I;271.0545;0.0004;
Fe II;271.0762;0.0005;D+
Fe II;271.09376;0.00008;D+
Fe I;271.09739;0.00016;
Fe I;271.1273;0.0003;
Fe I;271.14587;0.00006;
Fe I;271.1655;0.00002;B+
Fe II;271.184122;0.000013;C+
Fe II;271.2156;0.0005;
Fe II;271.229607;0.000015;B+
Fe II;271.23904;0.00002;C+
Fe II;271.3148;0.0005;D
Fe II;271.3282;0.0005;
Fe I;271.345;0.0003;
Fe II;271.36394;0.00002;C+
Fe II;271.3938;0.0005;
Fe I;271.40599;0.00006;
Fe II;271.441261;0.000013;B+
Fe I;271.4869;0.0004;
Fe I;271.48691;0.00002;B+
Fe I;271.53223;0.00011;
Fe II;271.5496;0.0005;
Fe I;271.55207;0.00016;
Fe II;271.5603;0.0005;D
Fe I;271.5626;0.0003;
Fe II;271.56847;0.00004;C+
Fe I;271.6004;0.0003;
Fe I;271.6043;0.0003;
Fe II;271.621707;0.000015;C+
Fe I;271.62573;0.00011;D+
Fe I;271.64185;0.00011;C+
Fe II;271.6434;0.0005;D+
Fe II;271.656443;0.000014;D
Fe II;271.67007;0.00012;C
Fe II;271.6963;0.0005;D
Fe I;271.7132;0.0003;
Fe I;271.7309;0.0003;
Fe I;271.73661;0.00006;C
Fe II;271.7504;0.0005;
Fe II;271.7557;0.0005;D+
Fe I;271.77864;0.00002;B
Fe II;271.78737;0.000013;B+
Fe II;271.79288;0.00002;D+
Fe II;271.79694;0.00007;D+
Fe V;271.832;0.015;C+
Fe I;271.84361;0.00002;B+
Fe II;271.8641;0.00004;C+
Fe II;271.8829;0.0005;D
Fe II;271.900215;0.000012;B+
Fe I;271.90272;0.00002;B+
Fe I;271.9138;0.0003;
Fe II;271.91978;0.00006;C+
Fe II;271.93013;0.00002;C+
Fe I;271.94202;0.00002;B+
Fe I;271.96801;0.00021;
Fe I;272.01966;0.00002;
Fe II;272.0352;0.0005;D
Fe III;272.0379;0.0013;D
Fe II;272.0452;0.0005;D+
Fe I;272.05189;0.00011;
Fe II;272.07781;0.00009;D+
Fe I;272.09021;0.00006;B
Fe I;272.11067;0.00016;
Fe II;272.15353;0.00004;
Fe II;272.18135;0.00007;D+
Fe I;272.1815;0.0004;
Fe I;272.1815;0.0004;
Fe I;272.20388;0.00006;C+
Fe II;272.20625;0.00003;C+
Fe II;272.2192;0.0005;
Fe I;272.2237;0.0003;
Fe I;272.23241;0.00016;
Fe I;272.2351;0.0003;
Fe II;272.27408;0.00006;C+
Fe I;272.2834;0.0003;
Fe I;272.3025;0.0003;
Fe I;272.3209;0.0003;
Fe I;272.3266;0.0003;
Fe II;272.3377;0.0005;D
Fe II;272.34177;0.00006;D+
Fe I;272.35773;0.00002;B
Fe II;272.37;0.0005;
Fe II;272.37;0.0005;
Fe I;272.37863;0.00011;
Fe I;272.4127;0.0003;
Fe II;272.4282;0.0005;
Fe I;272.43411;0.00011;
Fe I;272.4417;0.0003;
Fe II;272.4598;0.0005;D
Fe I;272.46692;0.00006;
Fe II;272.46955;0.00009;D+
Fe II;272.488385;0.000014;B
Fe I;272.49531;0.00021;B+
Fe I;272.49531;0.00021;
Fe I;272.5016;0.00011;D+
Fe II;272.5108;0.0005;D
Fe I;272.52845;0.00011;
Fe I;272.53291;0.00006;
Fe I;272.56018;0.00006;B
Fe I;272.5625;0.0004;
Fe II;272.56429;0.00018;D+
Fe I;272.58058;0.00011;D+
Fe I;272.60551;0.00006;B+
Fe I;272.62326;0.00021;
Fe II;272.62656;0.00003;C+
Fe I;272.6367;0.0003;
Fe II;272.65173;0.00006;D+
Fe I;272.67867;0.00011;
Fe II;272.68193;0.00007;C+
Fe II;272.738314;0.000013;C+
Fe II;272.753885;0.000013;B+
Fe II;272.7717;0.0002;D+
Fe II;272.79324;0.00018;D
Fe I;272.80208;0.00002;B
Fe I;272.845;0.0003;
Fe III;272.8471;0.0013;D
Fe II;272.87426;0.0002;D+
Fe I;272.882;0.00002;B
Fe II;272.8905;0.00003;C+
Fe I;272.89696;0.00006;D+
Fe II;272.903;0.0005;
Fe II;272.93287;0.00003;C+
Fe I;272.93288;0.00021;
Fe II;272.9435;0.0002;
Fe II;272.958;0.0005;D+
Fe II;272.9872;0.00006;D+
Fe I;273.0022;0.0003;
Fe II;273.0103;0.0005;
Fe V;273.06;0.03;C+
Fe II;273.06992;0.00003;C+
Fe II;273.073399;0.000013;B
Fe I;273.09818;0.00002;B+
Fe II;273.12436;0.00003;C+
Fe II;273.12811;0.00008;D
Fe I;273.12812;0.00021;D+
Fe I;273.13399;0.00011;
Fe II;273.1479;0.0001;D
Fe II;273.20082;0.00004;C+
Fe I;273.2018;0.0004;
Fe II;273.2113;0.0005;
Fe II;273.24479;0.0001;B
Fe II;273.2526;0.0005;
Fe I;273.2778;0.0004;
Fe II;273.2778;0.0005;
Fe II;273.2886;0.0005;D
Fe II;273.29395;0.00008;C+
Fe I;273.29397;0.00021;
Fe II;273.315;0.0005;
Fe II;273.315;0.0005;
Fe I;273.33654;0.00016;C+
Fe II;273.35066;0.00004;C+
Fe I;273.35803;0.00002;C+
Fe I;273.3896;0.0003;
Fe I;273.40053;0.00002;B+
Fe I;273.42671;0.00021;
Fe I;273.42671;0.00021;
Fe I;273.4447;0.00016;
Fe II;273.44557;0.00014;D+
Fe I;273.4615;0.00002;B+
Fe II;273.48103;0.00017;D+
Fe I;273.48814;0.00016;
Fe I;273.4886;0.0004;
Fe II;273.50884;0.00008;D+
Fe I;273.5317;0.0003;
Fe II;273.54203;0.00003;D+
Fe I;273.54751;0.00002;D+
Fe I;273.5612;0.00002;
Fe I;273.6199;0.0004;
Fe I;273.6397;0.0003;
Fe II;273.63975;0.00011;D+
Fe II;273.64868;0.00019;D
Fe I;273.6491;0.0004;
Fe I;273.65272;0.00006;
Fe I;273.6612;0.0003;
Fe I;273.67623;0.00007;
Fe II;273.696576;0.000013;B
Fe I;273.69659;0.00021;
Fe I;273.71396;0.00011;
Fe I;273.7309;0.00002;B
Fe II;273.7426;0.0005;
Fe I;273.76407;0.00006;B
Fe I;273.78327;0.00002;
Fe I;273.82131;0.00006;B
Fe II;273.8273;0.0005;
Fe I;273.8278;0.0005;
Fe I;273.8278;0.0005;
Fe I;273.8316;0.00017;
Fe II;273.83951;0.00014;
